order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD268320,ID1217532720,3/18/2019,Thompson,"[('Candle Inferno', 2), ('iStream', 1)]",1010,65.83,-37.8181279,144.9485845,10,974.83,Autumn,FALSE,0.6217,amazing value! excellent phone! amazing value.,TRUE
ORD166029,ID0373635383,4/9/2019,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",23110,67.12,-37.8225748,144.9661141,5,22021.62,Autumn,FALSE,1.2819,good so far so good,TRUE
ORD080904,ID6167417933,8/16/2019,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675,50.44,-37.8151573,144.959592,5,4491.69,Winter,FALSE,0.9557,"this is the worst phone i've ever had it constantly freezes this is the worst phone i've ever had it constantly freezes, the battery is always dead, and it doesn't like to turn on when it's turned off",FALSE
ORD021169,ID1124133088,8/28/2019,Bakers,"[('Toshika 750', 2), ('iStream', 1), ('pearTV', 1), ('Universe Note', 1)]",18550,69.71,-37.8119496,145.0119796,5,17692.21,Winter,FALSE,1.4888,five stars love it so far!!!!,TRUE
ORD373461,ID0774518101,9/29/2019,Thompson,"[('pearTV', 2), ('iAssist Line', 1)]",14845,89.43,-37.8064308,144.9595923,0,14934.43,Spring,TRUE,1.3023,phone failed after 2 months first of all the phone was not the android 8 operating system.....it was the android 7.1.1 nougat. now the phone went into some system update and refuses to reboot.,FALSE
ORD207410,ID4110789025,7/20/2019,Bakers,"[('iStream', 2), ('Alcon 10', 1), ('pearTV', 1)]",15560,73.69,-37.8101648,144.9964801,15,13299.69,Winter,TRUE,0.1114,yes its the truth yes its the truth bro,TRUE
ORD290381,ID6167357859,1/31/2019,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",23575,72.26,-37.8113706,144.9728774,10,21289.76,Summer,FALSE,0.8557,better sound.,TRUE
ORD441546,ID0579380269,5/17/2019,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iStream', 1)]",9960,54.69,-37.8204191,144.926592,5,9516.69,Autumn,FALSE,1.9965,"it’s not even good phone,i used speaker only ,it’s not good phone .i don’t like it it’s not probably sund works,i can’t hear another in coming call .i don’t like it .",FALSE
ORD256946,ID0598401526,9/13/2019,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",14540,74.78,-37.8145453,144.9639714,5,13887.78,Spring,FALSE,0.6663,four stars very good,TRUE
ORD204207,ID0060653715,10/30/2019,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Candle Inferno', 2), ('pearTV', 1)]",27530,84.67,-37.8190658,144.9466291,25,20732.17,Spring,TRUE,0.7127,two stars this phone already broke .,FALSE
ORD137128,ID1224804764,2/19/2019,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",16130,57.79,-37.8133238,144.9384266,5,15381.29,Summer,FALSE,1.077335102,"not good it was a used phone , scratch , apps store doesn’t work and so many.",FALSE
ORD142708,ID6167231018,6/10/2019,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",12090,49.93,-37.8152716,144.9523118,25,9117.43,Winter,FALSE,0.5443,screen issues screen didnt work properly,FALSE
ORD189112,ID0628173794,9/1/2019,Thompson,"[('Lucent 330S', 1), ('pearTV', 1), ('iAssist Line', 1)]",9765,70.67,-37.8127823,144.9479386,25,7394.42,Spring,FALSE,0.0774,great phone easy activation just got my us version unlocked phone .was so easy to activate ( i have cricket as my provider) and transfering all my data and contacts was a breeze. highly recommend this version. love the phone!,TRUE
ORD269583,ID1463620508,4/3/2019,Bakers,"[('Universe Note', 2), ('Alcon 10', 1), ('iStream', 2)]",16150,65.02,-37.8180527,144.9946725,0,16215.02,Autumn,FALSE,0.8982,"like it very nice,works great!!",TRUE
ORD411748,ID0287630727,4/1/2019,Thompson,"[('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 2)]",8630,64.68,-37.8051798,144.9451234,10,7831.68,Autumn,TRUE,0.8515,"no good the phone has many faults. didn't have it for a month yet & the imperfections arose. the phone would go off randomly, messages are not being delivered, picture messages don't send accurately & so much more.",FALSE
ORD347908,ID1449431625,4/30/2019,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",11295,49.12,-37.813381,144.9738693,10,10214.62,Autumn,FALSE,0.6936,it's good looking but with a lot of problems it's dose not support all the apps specially instagram didn't work for me plus after a 2 weeks and got very slow and sometimes freeze and shut down,FALSE
ORD431839,ID0781005396,3/17/2019,Thompson,"[('pearTV', 1), ('iStream', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",14370,80.82,-37.8055008,144.9522729,0,14450.82,Autumn,TRUE,0.9203,"great product working great, unlocked,",TRUE
ORD132417,ID0579498247,11/29/2019,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Universe Note', 1), ('Alcon 10', 1)]",25880,98.32,-37.814614,144.9498952,10,23390.32,Spring,TRUE,1.077335102,"solid phone for the $$$ great phone, can't believe it's considered a mid-range phone. perfect size, screen super, fast, battery life excellent. camera is pretty good too. so far very happy.",TRUE
ORD478193,ID0475511486,12/14/2019,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 2)]",12390,77.82,-37.8010756,144.9529394,25,9370.32,Summer,FALSE,1.3904,okay it was great,TRUE
ORD208953,ID1224821948,10/12/2019,Thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790,86.65,-37.8120823,144.9383737,10,7997.65,Spring,TRUE,0.7675,"now i got the phone and it does not work!! the wifi works, but i can not get a call, there's a low signal. second consecutive time i buy a phone from digico and it is not working.",FALSE
ORD142278,ID0248746690,8/29/2019,Bakers,"[('iStream', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('pearTV', 1)]",14740,63.21,-37.8128713,144.9908765,15,12592.21,Winter,FALSE,0.4992,"great phone i am upgrading from a google pixel 2 xl and like the 4 xl a lot more. the battery life is significantly better. face unlock works even in the dark, and works better than the fingerprint, although not all apps support it yet. the camera and screen are better as well.",TRUE
ORD410649,ID0319157921,7/31/2019,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2), ('iStream', 2)]",8430,67.98,-37.8056468,144.9682151,15,7233.48,Winter,FALSE,1.4461,"fantastic phone. highly recommended. this 📱 phone has established itself as my prizeed possession. i have 3 phones - the j7, the lg x power, and the zte warp 7. by far the best of the 3. smooth as silk, fast as lightening, and and flawless in operation. who could want more?",TRUE
ORD219164,ID0202779119,3/1/2019,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('iAssist Line', 2), ('Thunder line', 1)]",11810,82.86,-37.80522,144.9255324,25,8940.36,Autumn,TRUE,2.0678,five stars works great,TRUE
ORD297989,ID0441996141,11/3/2019,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",15410,103.63,-37.81259697,145.001089,15,13202.13,Spring,TRUE,1.2009,five stars phone worked great no problems.,TRUE
ORD373424,ID6167357850,8/15/2019,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",13065,67.7,-37.8092351,144.9722247,10,11826.2,Winter,FALSE,1.0681,great phone! the picture quality is great and it has a long battery life.,TRUE
ORD081570,ID0664378727,2/15/2019,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('Thunder line', 1)]",17850,69.68,-37.8204849,144.966356,25,13457.18,Summer,FALSE,0.351,killing phone!!! incredible!! super phone for less than 200usd?? yes!!!,TRUE
ORD487004,ID4342425839,5/6/2019,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330,66.84,-37.8255051,144.9803904,0,18396.84,Autumn,FALSE,1.2248,recently upgraded from the 7inch candle and i must say huge improvements. all i can say is that if they can speed up the processor by next year with more ram they might compete with the ipad!,TRUE
ORD311347,ID3148693051,2/21/2019,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('Thunder line', 2)]",13710,77.07,-37.8120284,144.9722133,0,13787.07,Summer,TRUE,0.7676,i needed this for my two six year olds to be able to use during our drive to disney. you are unable to get most apps that are offered on itunes and android market so i returned.,FALSE
ORD363836,ID0746922230,6/29/2019,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",4115,79.85,-37.8239578,144.9826474,5,3989.1,Winter,TRUE,1.2971,five stars excellent piece! struggling to sleep without it in my hand!,TRUE
ORD286679,ID2700682440,5/29/2019,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Thunder line', 2), ('pearTV', 2)]",26360,64.72,-37.8236668,144.9770017,25,19834.72,Autumn,FALSE,0.8649,nice phone nice phone,TRUE
ORD259986,ID0419481490,5/26/2019,Bakers,"[('Lucent 330S', 1), ('pearTV', 2), ('iAssist Line', 2)]",18300,62.81,-37.8182368,144.9961532,25,13787.81,Autumn,TRUE,0.9209,the phone is not working i'm so disappointed...i bought it to send abroad but it works for 3days. so what should i do now?,FALSE
ORD015700,ID1463620827,5/9/2019,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('pearTV', 2), ('Candle Inferno', 1)]",15810,53.31,-37.8160042,144.9996541,25,11910.81,Autumn,FALSE,0.7736,we are not satisfied. it did not meet my expectation. it warms up quickly. it's warming up even when you have video call. i got it for my wife. we are not satisfied.,FALSE
ORD439150,ID0583243026,9/14/2019,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130,77.53,-37.8127348,144.9771849,0,19207.53,Spring,FALSE,0.9361,worked pretty good. a little laggy though and sometimes it ... worked pretty good. a little laggy though and sometimes it seemed as though i would text too fast for it to keep up. i still enjoyed it though.,TRUE
ORD484188,ID0711334399,1/28/2019,Thompson,"[('iStream', 2), ('Thunder line', 2)]",4660,82.08,-37.806982,144.9589974,25,3577.08,Summer,TRUE,1.2255,algo bueno no me duro nada,FALSE
ORD184715,ID0589426209,10/4/2019,Nickolson,"[('iStream', 1), ('Alcon 10', 2)]",18050,78.2,-37.8094281,144.9726966,10,16323.2,Spring,FALSE,1.0573,"satisfied with purchase. very happy with the service i recieved from the seller. my package arrived even 3 days early. was packed very well. recommend them. have only used the phone a few days, still learning. no issues so far.",TRUE
ORD072928,ID0781083679,11/5/2019,Bakers,"[('iStream', 1), ('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",22690,87.74,-37.8226366,145.0140745,5,21643.24,Spring,FALSE,2.1738,larger screen user friendly,TRUE
ORD477856,ID0583242792,11/24/2019,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",12090,101.31,-37.8143199,144.9762224,25,9168.81,Spring,TRUE,0.7554,quality budget phone everything is as described and works perfectly.,TRUE
ORD203519,ID0055931048,4/21/2019,Thompson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,76.12,-37.8157678,144.9498885,5,16292.62,Autumn,TRUE,0.4244,"thank you for fast shipping and great item. when i dropped my maxx last week thank you for fast shipping and great item. when i dropped my maxx last week, the screen shattered! even w/ insurance, phone price through the carrier was not affordable. thank you",TRUE
ORD477872,ID0255058365,8/29/2019,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880,64.49,-37.8122878,144.9710567,25,2224.49,Winter,FALSE,0.7145,"good for my needs, excellent phone what i most like is the fingerprint reader, it simplifies unlocking the phone. camera is good for common uses, battery last about 3 days which doubles the time of my previous lucent e phone. so far so good, all still working perfect. it works good in mexico.",TRUE
ORD254652,ID1449431621,11/30/2019,Nickolson,"[('Toshika 750', 2), ('iStream', 2)]",8940,100.53,-37.8135784,144.9740498,5,8593.53,Spring,TRUE,0.6844,"nearly perfect just the phone i was looking for to upgrade. nearly perfect condition, i had to do a factory reset to receive mms texts, but absolutely no complaints about the phone. seems even easier to use than my previous lumia 900. love it.",TRUE
ORD371258,ID5096779238,8/14/2019,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",21340,84.38,-37.801189,144.9697813,5,20357.38,Winter,TRUE,1.9377,well made quality phone,TRUE
ORD075737,ID2702095693,10/22/2019,Thompson,"[('iAssist Line', 2), ('pearTV', 2), ('Toshika 750', 2)]",25710,73.29,-37.8106277,144.9904765,15,21926.79,Spring,FALSE,0.4241,"then this phone is great for drawing on the go or in your bed it's the only phone with a pressure-sensitive stylus so really your only cheaper options are older notes, which don't have security updates. if you're an artist, then this phone is great for drawing on the go or in your bed.",TRUE
ORD048251,ID0554206047,7/24/2019,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,69.69,-37.7994564,144.9350124,0,20194.69,Winter,FALSE,1.8136,"we are still in the discovery phase, but so far we are enjoying the smart home features we have installed.",TRUE
ORD422570,ID0131221827,2/9/2019,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380,74.22,-37.8130033,144.9609387,5,8985.22,Summer,FALSE,0.9803,funciona para venezuela mi preocupación era si funcionaría en venezuela y sí funciona. tiene mejor relación calidad-precio que otros equipos. lo compré para regalar a mi mamá que lo necesitaba y le ha gustado mucho.,TRUE
ORD245564,ID0373651915,1/17/2019,Thompson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090,86.16,-37.8120906,144.9276731,15,10362.66,Summer,TRUE,1.707,one star couldnt activate the phone beacause it was reported stolen -10☆,FALSE
ORD306583,ID0306969480,9/22/2019,Thompson,"[('Alcon 10', 1), ('Thunder line', 1)]",11130,79.62,-37.8179807,144.9319734,5,10653.12,Spring,FALSE,1.453,"great phone, just as advertised, brand new in the retail box the product was just as advertised, brand new in the retail box with all the original accessories. put in a new nano sim card and the phone was good to go.",TRUE
ORD464177,ID0575380979,7/7/2019,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 2), ('Toshika 750', 2)]",16700,67.15,-37.8202827,144.9825612,15,14262.15,Winter,FALSE,1.1594,"5 stars super fast delivery , best phone out there by far very happy",TRUE
ORD148182,ID0591435914,10/18/2019,Nickolson,"[('Universe Note', 1), ('iStream', 1)]",3600,97.66,-37.8187378,144.9670613,0,3697.66,Spring,TRUE,0.2195,this is a great tablet for the price i paid. my husband loves it!,TRUE
ORD410308,ID4157116186,9/20/2019,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 2), ('pearTV', 1)]",11490,102.49,-37.8182824,144.9964005,25,8719.99,Spring,TRUE,0.9281,works great! works great so far!,TRUE
ORD381055,ID0777746930,5/5/2019,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",14965,65.44,-37.8057429,144.9558818,10,13533.94,Autumn,FALSE,1.0936,very good very good mobile,TRUE
ORD271310,ID6167344502,11/9/2019,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",13218,105.27,-37.8071098,144.9659965,5,4556.02,Spring,TRUE,1.3162,awesome renewed this phone is great,TRUE
ORD488210,ID0636756265,2/12/2019,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",13315,74.38,-37.8209141,144.9521367,25,10060.63,Summer,FALSE,1.0199,five stars great,TRUE
ORD418391,ID0781096031,2/11/2019,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",11295,76.58,-37.8023282,144.9435265,0,11371.58,Summer,FALSE,1.193,it's brand new love the cell phone!,TRUE
ORD010594,ID0777829842,11/1/2019,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,106.74,-37.8040967,144.9585081,5,18280.24,Spring,TRUE,1.3869,fantastic phone!!!! great phone!! easy to use if you've previously owned a smartphone. processor is extremely fast and the color is fantastic. i really like the size of the phone which is larger than my previous phone.,TRUE
ORD386920,ID2187770703,9/16/2019,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",24230,102.18,-37.8125165,144.9651979,10,21909.18,Spring,TRUE,0.7774,works great... bought it for my shop so that it is like an intercom to the house.,TRUE
ORD354308,ID1668523258,2/18/2019,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Universe Note', 1)]",4975,72.85,-37.8207581,144.9618974,15,11939.84102,Summer,FALSE,0.7148,"almost perfect. almost perfect experience. the s pen broke in half when i went to pull it out of note 5 phone within 48 hours of delivery, so i was forced to buy a new one from olivia. other than that it was great!",TRUE
ORD042295,ID0579512331,9/18/2019,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",13218,96.66,-37.8135942,144.9478734,0,32311.66,Spring,TRUE,0.1246,more bang for the buck love the phone i think it's better than the universe s series,TRUE
ORD146866,ID1449355173,12/26/2019,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 1), ('iStream', 2)]",13130,72.22,-37.8153663,144.9746393,25,9919.72,Summer,FALSE,0.5739,i have two other versions of candle tablets and each one gets better. great screen display allowing for clear and enjoyable viewing. easy to use. quick downloading and updating.,TRUE
ORD019309,ID0664377812,6/11/2019,Nickolson,"[('Alcon 10', 1), ('Thunder line', 1), ('Universe Note', 1), ('iStream', 1)]",14730,63.85,-37.8207339,144.9669253,15,12584.35,Winter,FALSE,0.3317,"four stars great phone all around. however, it is worth mentioning that not all headphones will work with this phone.",TRUE
ORD362143,ID0581709069,12/18/2019,Thompson,"[('Universe Note', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",29250,68.09,-37.80542,144.9282301,10,26393.09,Summer,FALSE,1.8431,not good does not work well and texting takes 5 minutes to reasived plus many other issues,FALSE
ORD441221,ID0846566052,10/5/2019,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,101.17,-37.8234669,144.9675701,25,1942.42,Spring,TRUE,0.5696,five stars love it for an older phone,TRUE
ORD489848,ID0364860960,5/10/2019,Bakers,"[('iStream', 1), ('Thunder line', 1), ('iAssist Line', 2)]",6780,81.73,-37.8017911,144.9800967,0,6861.73,Autumn,TRUE,1.6144,"great product it's a nice experience with this windows phone and love to continue with that... stylish, productivity, easy to use and it's a great product...",TRUE
ORD375493,ID4061053441,11/6/2019,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,96.33,-37.8097067,144.9930454,0,13186.33,Spring,TRUE,0.195,huawei n1 espectacular todo el celular.,TRUE
ORD030047,ID5727168141,8/4/2019,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1), ('iAssist Line', 1)]",8135,68.01,-37.8238515,144.9815633,10,7389.51,Winter,FALSE,1.2075,i love it! i purchased this after my phone died. i never bought a refurbished phone before and didn't know what to expect. this phone is amazing and i love it! this phone looks and performs like a brand new phone!!,TRUE
ORD108707,ID5668009784,11/20/2019,Bakers,"[('pearTV', 1), ('iStream', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",13155,99.52,-37.8045464,144.9999847,10,11939.02,Spring,TRUE,0.7367,five stars works great - saved hundreds!,TRUE
ORD268037,ID0387152985,7/24/2019,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",2610,74.37,-37.8058707,144.9466259,10,2423.37,Winter,TRUE,0.7582,i love it i love it,TRUE
ORD150673,ID4391710425,7/2/2019,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",8240,63.91,-37.8149457,144.9647656,15,7067.91,Winter,FALSE,0.5849,four stars like,TRUE
ORD437147,ID0052450505,10/31/2019,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2)]",22350,85.96,-37.7954792,144.936073,15,19083.46,Autumn,FALSE,2.1445,this was a gift for a family member they really enjoy all the options of getting books,TRUE
ORD285871,ID0579382918,5/12/2019,Thompson,"[('iAssist Line', 1), ('pearTV', 2)]",14845,66.76,-37.8245991,144.9430126,0,14911.76,Autumn,TRUE,1.3746,"terrible phone the battery would not hold a charge, even with little or no use. whomever is called hears their voice thundered back word for word which is very annoying. cannot use the phone because of the poor battery. good idea to stay away from this one unless you like wasting your money.",FALSE
ORD277314,ID0207085221,12/8/2019,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2), ('Thunder line', 1)]",13270,80.56,-37.81683,145.0142511,25,10033.06,Summer,FALSE,1.8374,great phone no problems. phone came on time. functions great.,TRUE
ORD326898,ID2975216740,11/2/2019,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1)]",9870,109.93,-37.7993462,144.9592682,10,8992.93,Spring,TRUE,1.8309,great! great cell phone!,TRUE
ORD445657,ID1287239241,8/18/2019,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('iStream', 2)]",4985,84.86,-37.7987169,144.9673523,10,4571.36,Winter,TRUE,2.2212,very happy with purchase phone as advertised (excellent condition) and arrived a day early. very happy with purchase.,TRUE
ORD342765,ID0591233135,1/23/2019,Thompson,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,83.81,-37.8245429,144.9528863,25,10471.31,Summer,TRUE,1.4169,really in 2018??? not working on verizon is ridiculous in 2018!!!!!!,FALSE
ORD486999,ID0650268095,3/8/2019,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",33440,79.04,-37.8150666,144.9747849,25,25159.04,Autumn,TRUE,0.6051,purchased as a replacement for an older candle and the inferno hd did not disappoint. the intended recipient was thrilled that a camera came with it. well worth the money.,TRUE
ORD152593,ID0664372087,10/10/2019,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400,72.99,-37.820727,144.9670761,15,11462.99,Spring,FALSE,0.322,four stars phones very slow but its good.,TRUE
ORD130602,ID6167357873,4/3/2019,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",17740,76.55,-37.815109,144.9749588,0,17816.55,Autumn,TRUE,0.6138,"it functions properly in my country. i activated my phone on april 18, 2019 and has been using it since. i am satisfied with the performance so far.",TRUE
ORD266654,ID0495761839,5/6/2019,Bakers,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 2)]",10350,82.2,-37.8022885,144.9810357,5,9914.7,Autumn,TRUE,1.5149,olivia universe s8 - awesome the phone was new. great value for money,TRUE
ORD487171,ID0595594352,10/26/2019,Nickolson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,102.05,-37.810906,144.9661141,25,8172.05,Spring,TRUE,0.8814,purchased for my granddaughter and it was a great investment.,TRUE
ORD465972,ID6167417927,3/22/2019,Thompson,"[('Toshika 750', 1), ('iStream', 2)]",4620,65.74,-37.8155781,144.9580985,25,3530.74,Autumn,FALSE,1.0224,five stars great product thanks !,TRUE
ORD125650,ID4061053453,11/18/2019,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",4835,95.13,-37.8097638,144.9932051,15,4204.88,Spring,TRUE,0.1801,five stars great purchase,TRUE
ORD316730,ID1463620750,10/26/2019,Bakers,"[('Universe Note', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",8135,89.08,-37.8188693,145.0023381,10,7410.58,Spring,TRUE,1.1688,they forgot to mention it no longer meets network requirements. they forgot to mention it no longer meets network requirements and can't even be connected at all :( waste of time and money.,FALSE
ORD042747,ID6167191734,12/30/2019,Nickolson,"[('Thunder line', 1), ('pearTV', 2)]",14800,68.4,-37.8155933,144.9665773,5,14128.4,Summer,FALSE,0.4243,"perfect, came early too! came with 100% battery health (battery was new), packaged well, and came early. after around 5 hours of use everything seems to be working well. also came with a 90 day warranty.",TRUE
ORD290804,ID0257506567,2/14/2019,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125,88.24,-37.799783,144.9633493,5,7806.99,Summer,TRUE,2.0271,"won't hold a charge would not hold a charge. charged all night, died within 20 min.",FALSE
ORD099976,ID3420939994,1/11/2019,Bakers,"[('pearTV', 1), ('Candle Inferno', 1)]",6740,102.82,-37.8003644,144.9792888,15,5831.82,Summer,TRUE,1.7652,candle was great purchase for both of my teenage sons.great for use of apps and music. good for everyday use. would recommend to anybody.,TRUE
ORD408068,ID0728165678,12/23/2019,Bakers,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,99.72,-37.8131701,145.0096895,25,6609.72,Summer,TRUE,1.3196,great phone. phone is amazing. great photos and videos. super fast. this phone is awesome.,TRUE
ORD157248,ID0634784116,12/9/2019,Thompson,"[('Alcon 10', 1), ('Thunder line', 1)]",11130,73.4,-37.81259697,144.9375989,0,11203.4,Summer,FALSE,0.8391,"five stars works great! easy to use, perfect for personal or business related things. this is the second one i've bought.",TRUE
ORD384855,ID0054552160,2/16/2019,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 1), ('Alcon 10', 2)]",22510,78.95,-37.8211602,144.98368,25,16961.45,Summer,FALSE,1.2748,this is my first smart device and i will surely be buying other devices that will be compatible with this one.,TRUE
ORD036365,ID4723274545,8/6/2019,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('pearTV', 1)]",13125,79.27,-37.8080901,144.9751078,10,11891.77,Winter,TRUE,1.2674,looked very new. works fine looked very new,TRUE
ORD083170,ID0777783233,5/16/2019,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",10470,80.56,-37.8048535,144.9545609,10,9503.56,Autumn,TRUE,1.0917,great purchase!everything perfect!!!! excellent phone!excellent purchase experience!,TRUE
ORD303309,ID1445498760,4/27/2019,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",26865,63.74,-37.8166491,144.9869362,5,25585.49,Autumn,TRUE,1.0396,mi a2 update had the phone 3 weeks and parts of the screen started freezing up. i returned the phone just before the time was up. i don't know if mine was just defective or this was an inherent trait of the phone.,FALSE
ORD298113,ID0233275028,12/4/2019,Bakers,"[('Universe Note', 2), ('Alcon 10', 1), ('Thunder line', 2)]",20210,69.64,-37.8002338,144.9770628,10,18258.64,Summer,FALSE,1.9325,the worst phone i have purchased ever do not recommend it the worst phone i have purchased ever do not recommend it . only had it 2 months and it dosen't work.,FALSE
ORD134830,ID0452381035,10/19/2019,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",4110,105.71,-37.8249498,144.9490132,0,4215.71,Spring,TRUE,1.3772,user friendly it works,TRUE
ORD409752,ID0400738477,6/27/2019,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('iStream', 2)]",6845,62.05,-37.8121346,144.9414663,10,6222.55,Winter,FALSE,0.4963,my son loved it!! i bought as a christmas gift for my son whom always wanted this product... so far so good!! he is very pleased....,TRUE
ORD492117,ID2209383387,5/18/2019,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",11830,67.45,-37.7997592,144.9576109,15,10122.95,Autumn,FALSE,1.7106,nice phone durable phone. decent price. works as it should.,TRUE
ORD134724,ID1953969337,8/4/2019,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Universe Note', 2)]",10310,69.84,-37.8060731,144.960031,15,8833.34,Winter,FALSE,1.3562,"great phone the major issue is fingerprint recognition , even with the software updated . phone is good overall . recommend it as an alternative since other phones are too expensive",TRUE
ORD256293,ID1283628996,11/25/2019,Thompson,"[('iStream', 2), ('Alcon 10', 1)]",9250,108.1,-37.8007455,144.9568467,15,7970.6,Spring,TRUE,1.5819,its an amazing experience im so excited its an amazing experience im so excited..beyond my expectation....positive ! thanks guys. im just happy qith my new universe note 5😀,TRUE
